Title,Summary,Predicted Bias,Stance
Arguments Get Personal Between Donald Trump and Ted Cruz,Donald J. Trump has stirred up new controversy this week in the Republican presidential primary. The front-runner for the nomination will drive away women from candidates running farther down the ballot.,center,center
Arguments Get Personal Between Donald Trump and Ted Cruz,Donald J. Trump has stirred up new controversy this week in the Republican presidential primary. The front-runner for the nomination may drive away women from candidates running farther down the ballot.,center,center
Arguments Get Personal Between Donald Trump and Ted Cruz,Donald Trump has escalated a war of words on Twitter against Senator Ted Cruz of Texas.,center,center
Did Ruth Bader Ginsburg Cross The Line With Her Donald Trump Comments?,Supreme Court Justice Ruth Bader Ginsburg joked that she might move to New Zealand if it ever happens. Some legal academics and Supreme Court observers are raising questions about the propriety of Ginsburg's candor.,center,left
Did Ruth Bader Ginsburg Cross The Line With Her Donald Trump Comments?,Supreme Court Justice Ruth Bader Ginsburg joked that she might move to New Zealand if it ever happens. Some legal academics are raising questions about the propriety of Ginsburg’s candor.,center,left
Did Ruth Bader Ginsburg Cross The Line With Her Donald Trump Comments?,Supreme Court Justice Ruth Bader Ginsburg joked that she might move to New Zealand if it ever happens. Some legal academics and observers are raising questions about the propriety of Ginsburg's candor.,center,left
Did Ruth Bader Ginsburg Cross The Line With Her Donald Trump Comments?,Supreme Court Justice Ruth Bader Ginsburg said she wouldn't want Donald Trump to be president. Ginsburg also said she'd rather have Hillary Clinton make future appointments to the high court. Some legal observers are raising questions about the propriety of Ginsburg's comments.,center,right
Did Ruth Bader Ginsburg Cross The Line With Her Donald Trump Comments?,Supreme Court Justice Ruth Bader Ginsburg said she wouldn't want Donald Trump to be president. Ginsburg also said she'd rather have Hillary Clinton make future appointments to the high court. Some legal observers are questioning the propriety of Ginsburg's candor.,center,right
Did Ruth Bader Ginsburg Cross The Line With Her Donald Trump Comments?,Supreme Court Justice Ruth Bader Ginsburg said she wouldn't want Donald Trump to be president. Ginsburg also said she'd rather have Hillary Clinton make future appointments to the high court. Some legal observers are raising questions about Ginsburg's candor.,center,right
Did Ruth Bader Ginsburg Cross The Line With Her Donald Trump Comments?,Supreme Court Justice Ruth Bader Ginsburg has said she might move to New Zealand if Donald Trump becomes president. Some legal observers are raising questions about the propriety of Ginsburg’s candor.,center,center
Did Ruth Bader Ginsburg Cross The Line With Her Donald Trump Comments?,Supreme Court Justice Ruth Bader Ginsburg has said she might move to New Zealand if Donald Trump becomes president. Some legal observers are raising questions about the propriety of Ginsburg's candor and what it might mean.,center,center
Did Ruth Bader Ginsburg Cross The Line With Her Donald Trump Comments?,Supreme Court Justice Ruth Bader Ginsburg has said she might move to New Zealand if Donald Trump becomes president. Some legal observers are raising questions about the propriety of Ginsburg's candor.,center,center
Trump gets into Twitter feud with former Mexican president,"Former Mexican President Vicente Fox called Donald Trump ""not welcome"" in Mexico. Fox also called on Trump to apologize for saying he wasn't going to pay for a border wall.",right,left
Trump gets into Twitter feud with former Mexican president,"Former Mexican President Vicente Fox called Donald Trump ""not welcome"" in Mexico. Fox also called on Trump to apologize for saying he wasn't going to pay for a wall.",right,left
Trump gets into Twitter feud with former Mexican president,"Former Mexican President Vicente Fox called Donald Trump ""not welcome"" in Mexico. Fox also called on Trump to apologize for using the ""f bomb""",right,left
Trump gets into Twitter feud with former Mexican president,"Former Mexican President Vicente Fox says Donald Trump is ""not welcome"" in Mexico. Fox says President Enrique Pena Nieto is taking ""an enormous political risk"" by inviting Trump to Mexico.",right,right
Trump gets into Twitter feud with former Mexican president,"Former Mexican President Vicente Fox says Donald Trump is ""not welcome"" in Mexico. Fox says President Enrique Pena Nieto is taking ""an enormous political risk"" by inviting Trump.",right,right
Trump gets into Twitter feud with former Mexican president,"Former Mexican President Vicente Fox says Donald Trump is ""not welcome"" in Mexico. Fox says President Enrique Pena Nieto is taking ""an enormous political risk"" by inviting the Republican nominee.",right,right
Trump gets into Twitter feud with former Mexican president,"Former Mexican President Vicente Fox called Donald Trump ""not welcome"" in Mexico. Fox also called on Trump to apologize and ""stop lying"" Trump responded with a series of angry tweets.",center,center
Trump gets into Twitter feud with former Mexican president,"Former Mexican President Vicente Fox called Donald Trump ""not welcome"" in Mexico. Fox also called on Trump to apologize and ""stop lying""",center,center
Trump gets into Twitter feud with former Mexican president,"Former Mexican President Vicente Fox called Donald Trump ""not welcome"" in Mexico. Fox also called on Trump to ""stop lying"" on Twitter.",center,center
"Vicente Fox and Felipe Calderón, 2 Ex-Presidents of Mexico, Say No Way Country Is Paying for Donald Trump's Wall","Vicente Fox, who was president of Mexico from 2000 to 2006, called Mr. Trump “egocentric’ and lacking in any political values. Mr. Fox’s successor, Felipe Calderón, expressed similar concerns about the wall this month.",left,left
"Vicente Fox and Felipe Calderón, 2 Ex-Presidents of Mexico, Say No Way Country Is Paying for Donald Trump's Wall","Vicente Fox, who was president of Mexico from 2000 to 2006, called Donald J. Trump “egocentric’ and lacking in any political values. Mr. Fox also expressed disbelief that Mr. Trump did well with Hispanic voters in the Nevada caucuses.",left,left
"Vicente Fox and Felipe Calderón, 2 Ex-Presidents of Mexico, Say No Way Country Is Paying for Donald Trump's Wall","Vicente Fox, who was president of Mexico from 2000 to 2006, called Mr. Trump “egocentric’ and lacking in any political values. Mr. Fox’s successor, Felipe Calderón, expressed similar concerns about the wall.",left,left
"Vicente Fox and Felipe Calderón, 2 Ex-Presidents of Mexico, Say No Way Country Is Paying for Donald Trump's Wall","Vicente Fox, who was president of Mexico from 2000 to 2006, called Mr. Trump “egocentric’ and lacking in any political values. Mr. Fox’s successor, Felipe Calderón, expressed similar concerns about the wall this month.",left,right
"Vicente Fox and Felipe Calderón, 2 Ex-Presidents of Mexico, Say No Way Country Is Paying for Donald Trump's Wall","Vicente Fox, who was president of Mexico from 2000 to 2006, called Mr. Trump “egocentric’ and lacking in any political values. Mr. Fox’s successor, Felipe Calderón, expressed similar concerns about the wall this month.",left,right
"Vicente Fox and Felipe Calderón, 2 Ex-Presidents of Mexico, Say No Way Country Is Paying for Donald Trump's Wall","Vicente Fox, who was president of Mexico from 2000 to 2006, called Mr. Trump “egocentric’ and lacking in any political values. Mr. Fox’s successor, Felipe Calderón, expressed similar concerns about the wall this month.",left,right
"Vicente Fox and Felipe Calderón, 2 Ex-Presidents of Mexico, Say No Way Country Is Paying for Donald Trump's Wall","Vicente Fox, who was president of Mexico from 2000 to 2006, called Mr. Trump “egocentric’ and lacking in any political values. Mr. Fox’s successor, Felipe Calderón, expressed similar concerns about the wall this month.",left,center
"Vicente Fox and Felipe Calderón, 2 Ex-Presidents of Mexico, Say No Way Country Is Paying for Donald Trump's Wall","Vicente Fox, who was president of Mexico from 2000 to 2006, called Mr. Trump “egocentric’ and lacking in any political values. Mr. Fox’s successor, Felipe Calderón, expressed similar concerns about the wall this month.",left,center
"Vicente Fox and Felipe Calderón, 2 Ex-Presidents of Mexico, Say No Way Country Is Paying for Donald Trump's Wall","Vicente Fox, who was president of Mexico from 2000 to 2006, called Donald J. Trump “egocentric’ and lacking in any political values. Mr. Fox also expressed disbelief that Mr. Trump did well with Hispanic voters in the Nevada caucuses.",left,center
"For Trump and Bloomberg, Cordial Ties Have Soured",Michael R. Bloomberg and Donald J. Trump existed in different circles of New York’s ultrarich. Mr. Bloomberg is known as a generous philanthropist; Mr. Trump appears to have been flinty in his giving. The two played together in a charity event at Trump National Golf Club.,center,left
"For Trump and Bloomberg, Cordial Ties Have Soured",Michael R. Bloomberg and Donald J. Trump existed in different circles of New York’s ultrarich. Mr. Bloomberg is known as a generous philanthropist; Mr. Trump appears to have been flinty in his giving.,left,left
"For Trump and Bloomberg, Cordial Ties Have Soured",Michael R. Bloomberg and Donald J. Trump existed in different circles of New York's ultrarich. Mr. Bloomberg is known as a generous philanthropist; Mr. Trump appears to have been flinty in his giving.,center,left
"For Trump and Bloomberg, Cordial Ties Have Soured","The two men existed in different circles of New York’s ultrarich: Mr. Bloomberg is known as a generous philanthropist; Mr. Trump appears to have been flinty in his giving. The men met up on the golf links, but the cordiality dissipated when Mr.Bloomberg began exploring his own presidential bid.",center,right
"For Trump and Bloomberg, Cordial Ties Have Soured","The two men existed in different circles of New York’s ultrarich: Mr. Bloomberg is known as a generous philanthropist; Mr. Trump appears to have been flinty in his giving. The men met up on the golf links, but the cordiality dissipated not long after Mr. Donald Trump declared his candidacy.",center,right
"For Trump and Bloomberg, Cordial Ties Have Soured","The two men existed in different circles of New York’s ultrarich: Mr. Bloomberg is known as a generous philanthropist; Mr. Trump appears to have been flinty in his giving. The men met up on the golf links, but the cordiality dissipated not long after Mr.Trump declared his candidacy.",center,right
"For Trump and Bloomberg, Cordial Ties Have Soured","Michael R. Bloomberg and Donald J. Trump existed in different circles of New York’s ultrarich. Mr. Bloomberg is known as a generous philanthropist; Mr. Trump appears to have been flinty in his giving. In 2007, the two played together in a charity event.",center,center
"For Trump and Bloomberg, Cordial Ties Have Soured",Michael R. Bloomberg and Donald J. Trump existed in different circles of New York’s ultrarich. Mr. Bloomberg is known as a generous philanthropist; Mr. Trump appears to have been flinty in his giving.,left,center
"For Trump and Bloomberg, Cordial Ties Have Soured",Michael R. Bloomberg and Donald J. Trump existed in different circles of New York's ultrarich. Mr. Bloomberg is known as a generous philanthropist; Mr. Trump appears to have been flinty in his giving.,center,center
Bernie Sanders Meets President Obama and Pledges to Work to Defeat Donald Trump,Bernie Sanders met with President Obama on Thursday and said he would do everything within his power to stop Donald J. Trump from becoming president. Mr. Obama endorsed Mrs. Clinton in a video shortly after their meeting.,center,left
Bernie Sanders Meets President Obama and Pledges to Work to Defeat Donald Trump,Bernie Sanders met with President Obama on Thursday and said he would do everything within his power to stop Donald J. Trump from becoming president. Mr. Obama endorsed Mrs. Clinton in a video.,center,left
Bernie Sanders Meets President Obama and Pledges to Work to Defeat Donald Trump,Bernie Sanders met with President Obama on Thursday. Mr. Sanders gave no indication that he was ready to leave the race just yet.,center,left
Bernie Sanders Meets President Obama and Pledges to Work to Defeat Donald Trump,Bernie Sanders met with President Obama on Thursday and said afterward that he would do everything within his power to stop Donald J. Trump from becoming president. Mr. Obama endorsed Mrs. Clinton in a video shortly after their meeting.,center,right
Bernie Sanders Meets President Obama and Pledges to Work to Defeat Donald Trump,Bernie Sanders met with President Obama on Thursday and said afterward that he would do everything within his power to stop Donald J. Trump from becoming president. Mr. Obama endorsed Mrs. Clinton in a video.,center,right
Bernie Sanders Meets President Obama and Pledges to Work to Defeat Donald Trump,Bernie Sanders met with President Obama on Thursday and said afterward that he would do everything within his power to stop Donald J. Trump from becoming president.,center,right
Bernie Sanders Meets President Obama and Pledges to Work to Defeat Donald Trump,Bernie Sanders met with President Obama on Thursday. Mr. Sanders gave no indication that he was ready to leave the race just yet.,center,center
Bernie Sanders Meets President Obama and Pledges to Work to Defeat Donald Trump,Bernie Sanders met with President Obama on Thursday. Mr. Sanders said he would continue fighting for the issues that animated his campaign.,center,center
Bernie Sanders Meets President Obama and Pledges to Work to Defeat Donald Trump,Bernie Sanders met with President Obama on Thursday. Mr. Sanders said he would continue fighting for the issues that animated his campaign.,center,center
"Obama endorses Clinton for president, on heels of Sanders meeting","President Obama says Hillary Clinton has the ""courage"" for the job and vows to hit the campaign trail for her soon. Obama recorded the video on Tuesday, the day Clinton effectively wrapped up the nomination. Vice President Joe Biden voiced his support of Hillary Thursday evening at the American Constitution Society's national convention.",right,left
"Obama endorses Clinton for president, on heels of Sanders meeting","President Obama says Hillary Clinton has the ""courage"" for the job and vows to hit the campaign trail for her soon. Obama recorded the video on Tuesday, the day Clinton effectively wrapped up the nomination. Vice President Joe Biden voiced his support Thursday evening at the American Constitution Society's national convention.",center,left
"Obama endorses Clinton for president, on heels of Sanders meeting","President Obama says Hillary Clinton has the ""courage"" for the job and vows to hit the campaign trail for her soon. Obama recorded the video on Tuesday, the day Clinton effectively wrapped up the nomination. Vice President Joe Biden voiced his support of Hillary Thursday evening at the American Constitution Society's convention.",right,left
"Obama endorses Clinton for president, on heels of Sanders meeting","President Obama says Hillary Clinton has the ""courage"" to be the next president. The White House says Obama recorded the video on Tuesday, the day Clinton clinched the nomination. Vice President Joe Biden voiced his support of Hillary Thursday evening at the American Constitution Society.",right,right
"Obama endorses Clinton for president, on heels of Sanders meeting","President Obama says Hillary Clinton has the ""courage"" to be the next president. The White House said Obama recorded the video on Tuesday, the day Clinton effectively wrapped up the nomination. Vice President Joe Biden voiced his support of Hillary Thursday evening.",right,right
"Obama endorses Clinton for president, on heels of Sanders meeting","President Obama says Hillary Clinton has the ""courage"" to be the next president. The White House said Obama recorded the video on Tuesday, the day Clinton effectively wrapped up the nomination. Vice President Joe Biden voiced his support of Clinton Thursday evening.",center,right
"Obama endorses Clinton for president, on heels of Sanders meeting","President Obama recorded the video on Tuesday, the day Clinton effectively wrapped up the nomination. Vice President Joe Biden voiced his support of Hillary Thursday evening at the American Constitution Society's national convention. The Clinton campaign separately announced that she and Obama would campaign together June 15 in Green Bay.",center,center
"Obama endorses Clinton for president, on heels of Sanders meeting","President Obama recorded the video on Tuesday, the day Clinton effectively wrapped up the nomination. Vice President Joe Biden voiced his support of Hillary Thursday evening at the American Constitution Society's national convention. The Clinton campaign separately announced that she and Obama will campaign together June 15 in Green Bay.",center,center
"Obama endorses Clinton for president, on heels of Sanders meeting","President Obama recorded the video on Tuesday, the day Clinton effectively wrapped up the nomination. Vice President Joe Biden voiced his support of Hillary Thursday evening at the American Constitution Society's national convention.",center,center
Pelosi wins another term as House Democratic leader; Ryan’s dynamic challenge falls short,"Pelosi was challenged by Ohio Rep. Tim Ryan in a secret-ballot vote among House Democrats. Ryan argued that newer lawmakers in the party need a bigger, fresher voice to represent them.",right,left
Pelosi wins another term as House Democratic leader; Ryan’s dynamic challenge falls short,Pelosi was challenged by Ohio Rep. Tim Ryan in a secret-ballot vote among House Democrats. She won by a 134-to-63 vote. Pelosi has led House Democrats since 2002.,right,left
Pelosi wins another term as House Democratic leader; Ryan’s dynamic challenge falls short,"Pelosi was challenged by Ohio Rep. Tim Ryan in a secret-ballot vote among House Democrats. Ryan argued that newer lawmakers in the party need a bigger, fresher voice.",right,left
Pelosi wins another term as House Democratic leader; Ryan’s dynamic challenge falls short,"Pelosi was challenged by Ohio Rep. Tim Ryan in a secret-ballot vote among House Democrats. Ryan argued that newer lawmakers in the party need a bigger, fresher voice to represent them.",right,right
Pelosi wins another term as House Democratic leader; Ryan’s dynamic challenge falls short,"Pelosi was challenged by Ohio Rep. Tim Ryan in a secret-ballot vote among House Democrats. Ryan argued that newer lawmakers in the party need a bigger, fresher voice.",right,right
Pelosi wins another term as House Democratic leader; Ryan’s dynamic challenge falls short,Pelosi was challenged by Ohio Rep. Tim Ryan in a secret-ballot vote among House Democrats. She won by a 134-to-63 vote.,right,right
Pelosi wins another term as House Democratic leader; Ryan’s dynamic challenge falls short,"Pelosi was challenged by Ohio Rep. Tim Ryan in a secret-ballot vote among House Democrats. Ryan argued that newer lawmakers in the party need a bigger, fresher voice to represent them.",right,center
Pelosi wins another term as House Democratic leader; Ryan’s dynamic challenge falls short,"Pelosi was challenged by Ohio Rep. Tim Ryan in a secret-ballot vote among House Democrats. Ryan argued that newer lawmakers in the party need a bigger, fresher voice.",right,center
Pelosi wins another term as House Democratic leader; Ryan’s dynamic challenge falls short,Pelosi was challenged by Ohio Rep. Tim Ryan in a secret-ballot vote among House Democrats. She won by a 134-to-63 vote.,right,center
"Trump takes on Obama, Clinton over ‘radical Islam’ as candidates condemn terror","Donald Trump: Obama should ""step down"" for not using the term ""radical Islam"" Hillary Clinton says the attack was an ""act of hate"" ISIS reportedly claimed responsibility for the attack, though it's unclear if it was directed by the group.",left,left
"Trump takes on Obama, Clinton over ‘radical Islam’ as candidates condemn terror","Donald Trump: Obama should ""step down"" for not using the term ""radical Islam"" Hillary Clinton says the attack was an ""act of hate"" ISIS reportedly claimed responsibility for the attack, though it's unclear if it was directed by it.",left,left
"Trump takes on Obama, Clinton over ‘radical Islam’ as candidates condemn terror","Donald Trump: Obama should ""step down"" for not using the term ""radical Islam"" Hillary Clinton says the attack was an ""act of hate"" ISIS reportedly claimed responsibility for the attack.",left,left
"Trump takes on Obama, Clinton over ‘radical Islam’ as candidates condemn terror","Donald Trump blasts President Obama and Hillary Clinton for not using the term ""radical Islam"" in condemning the Orlando shooting. ISIS reportedly claimed responsibility for the attack, though it’s unclear if it was directed by the group.",right,right
"Trump takes on Obama, Clinton over ‘radical Islam’ as candidates condemn terror","Donald Trump blasts President Obama and Hillary Clinton for not using the term ""radical Islam"" in condemning the Orlando shooting. ISIS reportedly claimed responsibility for the attack, though it’s unclear if it was directed by it.",right,right
"Trump takes on Obama, Clinton over ‘radical Islam’ as candidates condemn terror","Donald Trump blasts President Obama and Hillary Clinton for not using the term ""radical Islam"" in condemning the Orlando shooting. ISIS reportedly claimed responsibility for the attack, though it’s unclear if the group actually directed it.",right,right
"Trump takes on Obama, Clinton over ‘radical Islam’ as candidates condemn terror","Donald Trump blasts President Obama and Hillary Clinton for not using the term ""radical Islam"" Clinton calls the massacre an ""act of terror"" ISIS reportedly claimed responsibility for the attack. Florida Gov. Rick Scott declares a state of emergency.",left,center
"Trump takes on Obama, Clinton over ‘radical Islam’ as candidates condemn terror","Donald Trump blasts President Obama and Hillary Clinton for not using the term ""radical Islam"" Clinton calls the massacre an ""act of terror"" ISIS reportedly claimed responsibility for the attack, though it's unclear if it was directed by it.",left,center
"Trump takes on Obama, Clinton over ‘radical Islam’ as candidates condemn terror","Donald Trump blasts President Obama and Hillary Clinton for not using the term ""radical Islam"" Clinton calls the massacre an ""act of terror"" ISIS reportedly claimed responsibility for the attack.",left,center
Senate Overrides Obama's Veto Of 9/11 Victims Bill,Senate votes 97-1 to override President Obama's veto of a bill to let 9/11 victims sue Saudi Arabia. It's the first time a chamber of Congress has had the votes to overrule Obama on a veto. The bill prevents Saudi Arabia and other countries with alleged ties to terrorist groups from invoking their legal immunity.,right,left
Senate Overrides Obama's Veto Of 9/11 Victims Bill,Senate votes 97-1 to override President Obama's veto of a bill to let 9/11 victims sue Saudi Arabia. It's the first time a chamber of Congress has had the votes to overrule Obama on a veto. The bill prevents Saudi Arabia and other countries with alleged ties to terrorist groups from invoking their legal immunity.,right,left
Senate Overrides Obama's Veto Of 9/11 Victims Bill,"Senate votes 97-1 to override President Obama's veto of a bill to let 9/11 victims sue Saudi Arabia. It's the first time a chamber of Congress has had the votes to overrule Obama on a veto. The House voted later on Wednesday to override the veto, causing the bill to become law.",center,left
Senate Overrides Obama's Veto Of 9/11 Victims Bill,"The Senate voted 97-1 to override President Barack Obama's veto of a bill to let 9/11 victims sue Saudi Arabia. It's the first time a chamber of Congress has had the votes to overrule Obama on a veto. The House voted later on Wednesday to override the veto, causing the bill to become law.",center,right
Senate Overrides Obama's Veto Of 9/11 Victims Bill,The Senate voted 97-1 to override President Barack Obama's veto of a bill. The bill would let 9/11 victims sue Saudi Arabia for its alleged role in the terrorist attacks. It's the first time a chamber of Congress has had the votes to overrule Obama on a veto.,right,right
Senate Overrides Obama's Veto Of 9/11 Victims Bill,The Senate voted 97-1 to override President Barack Obama's veto of a bill to let 9/11 victims sue Saudi Arabia. It's the first time a chamber of Congress has had the votes to overrule Obama on a veto.,right,right
Senate Overrides Obama's Veto Of 9/11 Victims Bill,"Senate voted 97-1 to override President Barack Obama's veto of a bill to let 9/11 victims sue Saudi Arabia. It's the first time a chamber of Congress has had the votes to overrule Obama on a veto. The House voted later on Wednesday to override the veto, causing the bill to become law.",center,center
Senate Overrides Obama's Veto Of 9/11 Victims Bill,Senate votes 97-1 to override President Obama's veto of a bill to let 9/11 victims sue Saudi Arabia. It's the first time a chamber of Congress has had the votes to overrule Obama on a veto. The bill prevents Saudi Arabia and other countries with alleged ties to terrorist groups.,right,center
Senate Overrides Obama's Veto Of 9/11 Victims Bill,Senate voted 97-1 to override President Barack Obama's veto of a bill to let 9/11 victims sue Saudi Arabia. It's the first time a chamber of Congress has had the votes to overrule Obama on a veto.,right,center
"Congress rejects Obama veto of 9/11 bill, in first override of presidency","Lawmakers in both chambers needed to muster a two-thirds majority to override, and did so easily. The legislation gives victims' families the right to sue in U.S. court for any role that elements of the Saudi government may have played in the 2001 attacks. Fifteen of the 19 Sept. 11 hijackers were Saudi nationals.",center,left
"Congress rejects Obama veto of 9/11 bill, in first override of presidency","Lawmakers in both chambers needed to muster a two-thirds majority to override, and did so easily. The legislation gives victims' families the right to sue in U.S. court for any role that elements of the Saudi government may have played in the 2001 attacks. Fifteen of the 19 9/11 hijackers were Saudi nationals.",center,left
"Congress rejects Obama veto of 9/11 bill, in first override of presidency",Lawmakers in both chambers needed to muster a two-thirds majority to override. The legislation gives victims' families the right to sue in U.S. court for any role that elements of the Saudi government may have played in the 2001 attacks. Fifteen of the 19 Sept. 11 hijackers were Saudi nationals.,center,left
"Congress rejects Obama veto of 9/11 bill, in first override of presidency",The House voted 348-77 to override President Obama's veto of the bill. This follows a 97-1 vote hours earlier in the Senate. The bill would let families of 9/11 victims sue the Saudi Arabian government.,center,right
"Congress rejects Obama veto of 9/11 bill, in first override of presidency",The House voted 348-77 to override President Obama's veto of the bill. This follows a 97-1 vote hours earlier in the Senate. The bill would let 9/11 victims' families sue the Saudi Arabian government.,center,right
"Congress rejects Obama veto of 9/11 bill, in first override of presidency",The House voted 348-77 to override President Obama's veto of the bill. This follows a 97-1 vote hours earlier in the Senate. The bill would let 9/11 victims' families sue the Saudi government.,right,right
"Congress rejects Obama veto of 9/11 bill, in first override of presidency","The House voted 348-77 to override President Obama's veto of the bill. The vote followed a 97-1 vote hours earlier in the Senate. Lawmakers in both chambers needed to muster a two-thirds majority to override, and did so easily.",right,center
"Congress rejects Obama veto of 9/11 bill, in first override of presidency",The House voted 348-77 to override President Obama's veto of the bill. The vote followed a 97-1 vote hours earlier in the Senate. Lawmakers in both chambers needed to muster a two-thirds majority to override.,right,center
"Congress rejects Obama veto of 9/11 bill, in first override of presidency","The House voted 348-77 to override President Obama's veto of the bill. The vote followed a 97-1 vote hours earlier in the Senate. Lawmakers in both chambers needed to muster a two-thirds majority to override, and did so.",right,center
Donald Trump Rebukes Ruth Bader Ginsburg for Deriding His Candidacy,Donald Trump said he expected to announce his choice of a running mate by Friday. Mr. Trump said his decision was largely coming down to instinct.,center,left
Donald Trump Rebukes Ruth Bader Ginsburg for Deriding His Candidacy,Donald Trump said he expected to announce his choice of a running mate by Friday.,center,left
Donald Trump Rebukes Ruth Bader Ginsburg for Deriding His Candidacy,Donald Trump said he expected to announce his running mate by Friday.,center,left
Donald Trump Rebukes Ruth Bader Ginsburg for Deriding His Candidacy,Donald J. Trump said he expected to announce his choice of a running mate by Friday. Mr. Trump indicated that he was not basing his vice-presidential selection on fund-raising prowess or potential.,center,right
Donald Trump Rebukes Ruth Bader Ginsburg for Deriding His Candidacy,Donald J. Trump said he expected to announce his choice of a running mate by Friday. He said he was not basing his vice-presidential selection on fund-raising prowess or potential.,center,right
Donald Trump Rebukes Ruth Bader Ginsburg for Deriding His Candidacy,Donald J. Trump said he expected to announce his choice of a running mate by Friday. He also said he was not basing his vice-presidential selection on fund-raising prowess or potential.,center,right
Donald Trump Rebukes Ruth Bader Ginsburg for Deriding His Candidacy,Donald J. Trump said he expected to announce his choice of a running mate by Friday. He said that he was not basing his vice-presidential selection on fund-raising prowess or potential.,center,center
Donald Trump Rebukes Ruth Bader Ginsburg for Deriding His Candidacy,Donald J. Trump said he expected to announce his choice of a running mate by Friday. He said he was not basing his vice-presidential selection on fund-raising prowess or potential.,center,center
Donald Trump Rebukes Ruth Bader Ginsburg for Deriding His Candidacy,Donald J. Trump said he expected to announce his choice of a running mate by Friday. He said that he was not basing his vice-presidential selection on fund-raising prowess.,center,center
Ginsburg under fire from both sides over ‘highly inappropriate’ Trump comments,"Ginsburg doubled down on her criticism of the presumptive GOP nominee, calling him a ""faker"" who is unqualified to be president. Trump himself lashed out on Twitter, saying: ""Justice Ginsburg of the U.S. Supreme Court has embarrassed all by making very dumb political statements""",center,left
Ginsburg under fire from both sides over ‘highly inappropriate’ Trump comments,"Ginsburg doubled down on her criticism of the presumptive GOP nominee, calling him a ""faker"" who is unqualified to be president. Trump himself lashed out on Twitter, saying: ""Justice Ginsburg of the U.S. Supreme Court has embarrassed all""",center,left
Ginsburg under fire from both sides over ‘highly inappropriate’ Trump comments,"Ginsburg doubled down on her criticism of the presumptive GOP nominee, calling him a “faker’ who is unqualified to be president. The liberal icon justice had kicked off the storm with comments to The New York Times published Saturday.",right,left
Ginsburg under fire from both sides over ‘highly inappropriate’ Trump comments,"Ruth Bader Ginsburg has come under fire for her comments about Donald Trump. The Supreme Court justice called the presumptive GOP nominee a ""faker"" and unqualified to be president. Trump called the comments a ""disgrace to the court and I think she should apologize"" and called for her to resign.",right,right
Ginsburg under fire from both sides over ‘highly inappropriate’ Trump comments,"Ruth Bader Ginsburg has come under fire for her comments about Donald Trump. The Supreme Court justice called the presumptive GOP nominee a ""faker"" and unqualified to be president. Trump called the comments a ""disgrace to the court and I think she should apologize"" and said she should resign.",right,right
Ginsburg under fire from both sides over ‘highly inappropriate’ Trump comments,"Ruth Bader Ginsburg has come under fire for her comments about Donald Trump. The Supreme Court justice called the presumptive GOP nominee a ""faker"" and unqualified to be president. Trump called the comments a ""disgrace to the court and I think she should apologize""",right,right
Ginsburg under fire from both sides over ‘highly inappropriate’ Trump comments,"Supreme Court Justice Ruth Bader Ginsburg is facing a growing and bipartisan backlash. The liberal icon justice had kicked off the storm with comments to The New York Times published Saturday. She doubled down late Monday, telling CNN: “He is a faker”",right,center
Ginsburg under fire from both sides over ‘highly inappropriate’ Trump comments,"Supreme Court Justice Ruth Bader Ginsburg is facing a growing and bipartisan backlash. The liberal icon justice had kicked off the storm with comments to The New York Times published Saturday. She doubled down late Monday, telling CNN: “He is a faker’",right,center
Ginsburg under fire from both sides over ‘highly inappropriate’ Trump comments,Supreme Court Justice Ruth Bader Ginsburg is facing a growing and bipartisan backlash. The liberal icon justice had kicked off the storm with comments to The New York Times published Saturday.,right,center
"Vicente Fox, Ex-President of Mexico, Scoffs at Donald Trump’s Visit","Vicente Fox, Mexico’s president from 2000 to 2006, said on Wednesday that the invitation from Mr. Peña Nieto was a mistake. Mr. Fox said that Mr. Trump should never be trusted in the country because of the way he has demonized its people.",left,left
"Vicente Fox, Ex-President of Mexico, Scoffs at Donald Trump’s Visit","Vicente Fox, Mexico's president from 2000 to 2006, said on Wednesday that the invitation from Mr. Peña Nieto was a mistake. Mr. Fox has been critical of Mr. Trump’s plan to build a wall on the border between the U.S. and Mexico.",center,left
"Vicente Fox, Ex-President of Mexico, Scoffs at Donald Trump’s Visit","Vicente Fox, Mexico's president from 2000 to 2006, said on Wednesday that the invitation from Mr. Peña Nieto was a mistake. Mr. Fox has been critical of Mr. Trump’s plan to build a wall on the border between the U.S. and Mexico and on Wednesday he shrugged off recent signs of the plans softening.",center,left
"Vicente Fox, Ex-President of Mexico, Scoffs at Donald Trump’s Visit","Vicente Fox, Mexico’s president from 2000 to 2006, said on Wednesday that the invitation from Mr. Peña Nieto was a mistake. Mr. Fox said that Mr. Trump should never be trusted in the country because of the way he has demonized its people.",left,right
"Vicente Fox, Ex-President of Mexico, Scoffs at Donald Trump’s Visit","Vicente Fox, Mexico’s president from 2000 to 2006, said on Wednesday that the invitation from Mr. Peña Nieto was a mistake. Mr. Fox has been critical of Mr. Trump's plan to build a wall on the border between the United States and Mexico.",center,right
"Vicente Fox, Ex-President of Mexico, Scoffs at Donald Trump’s Visit","Vicente Fox, Mexico’s president from 2000 to 2006, said on Wednesday that the invitation from Mr. Peña Nieto was a mistake. Mr. Fox said that Mr. Trump should never be trusted in Mexico because of the way he has demonized its people.",left,right
